order_id,order_date,product_id,product_name,category,supplier_name,warehouse,stock_quantity,order_quantity,cost_price,selling_price,delivery_days,region,Revenue,Cost,Profit,Inventory_Turnover,Stockout
ORD003751,,P138,Notebook,Maintenance,LMN Corp,Pune WH,725.0,165.0,77.16,323.92,10.0,East,53446.8,12731.4,40715.4,0.22758620689655173,0
ORD003752,,P126,Printer Paper,Utilities,XYZ Traders,Delhi WH,769.0,62.0,17.13,303.4,6.0,South,18810.8,1062.06,17748.739999999998,0.08062418725617686,0
ORD003753,2024-09-04,P244,Marker,Maintenance,LMN Corp,Delhi WH,0.0,142.0,62.55,220.26,3.0,East,31276.92,8882.1,22394.82,inf,1
ORD003754,2024-11-03,P156,Cleaning Liquid,Utilities,ABC Supplies,Delhi WH,0.0,20.0,99.35,224.96,6.0,West,4499.2,1987.0,2512.2,inf,1
ORD003755,,P211,Marker,Stationary,XYZ Traders,Delhi WH,443.0,20.0,122.66,277.93,9.0,West,5558.6,2453.2,3105.4000000000005,0.045146726862302484,0
ORD003756,,P218,Printer Paper,Maintenance,ABC Supplies,Pune WH,779.0,197.0,174.61,279.15,6.0,South,54992.549999999996,34398.170000000006,20594.37999999999,0.25288831835686776,0
ORD003757,,P207,Cleaning Liquid,Stationary,XYZ Traders,Chennai WH,0.0,125.0,111.85,64.64,3.0,West,8080.0,13981.25,-5901.25,inf,1
ORD003758,,P248,Water Bottle,Utilities,Global Distributors,Delhi WH,443.0,25.0,21.5,327.21,6.0,East,8180.249999999999,537.5,7642.749999999999,0.056433408577878104,0
ORD003759,2024-09-06,P150,Notebook,Stationary,LMN Corp,Delhi WH,151.0,42.0,178.06,72.62,7.0,East,3050.04,7478.52,-4428.4800000000005,0.2781456953642384,0
ORD003760,,P169,Marker,Maintenance,LMN Corp,Chennai WH,506.0,172.0,178.16,112.79,6.0,North,19399.88,30643.52,-11243.64,0.33992094861660077,0
ORD003741,,P182,Pen,Utilities,ABC Supplies,Chennai WH,694.0,66.0,91.08,258.8,3.0,South,17080.8,6011.28,11069.52,0.09510086455331412,0
ORD003742,,P244,Printer Paper,Stationary,XYZ Traders,Pune WH,902.0,0.0,207.31,258.38,2.0,East,0.0,0.0,0.0,0.0,0
ORD003743,2024-04-05,P128,Cleaning Liquid,Stationary,XYZ Traders,Pune WH,320.0,79.0,185.07,66.5,6.0,West,5253.5,14620.529999999999,-9367.029999999999,0.246875,0
ORD003744,,P147,Water Bottle,Stationary,LMN Corp,Chennai WH,589.0,119.0,148.79,296.15,5.0,West,35241.85,17706.01,17535.84,0.20203735144312393,0
ORD003745,,P208,Cleaning Liquid,Stationary,ABC Supplies,Delhi WH,242.0,69.0,154.28,220.87,3.0,West,15240.03,10645.32,4594.710000000001,0.28512396694214875,0
ORD003746,2024-11-02,P140,Pen,Maintenance,Global Distributors,Chennai WH,165.0,143.0,185.54,114.63,6.0,North,16392.09,26532.219999999998,-10140.129999999997,0.8666666666666667,0
ORD003747,2024-04-22,P225,Notebook,Stationary,ABC Supplies,Mumbai WH,208.0,138.0,37.73,164.19,6.0,East,22658.22,5206.74,17451.480000000003,0.6634615384615384,0
ORD003748,2024-11-13,P199,Cleaning Liquid,Maintenance,Global Distributors,Pune WH,711.0,0.0,122.55,120.47,8.0,North,0.0,0.0,0.0,0.0,0
ORD003749,,P299,Water Bottle,Stationary,XYZ Traders,Mumbai WH,0.0,2.0,110.78,193.81,7.0,South,387.62,221.56,166.06,inf,1
ORD003750,,P269,Marker,Utilities,LMN Corp,Delhi WH,602.0,128.0,91.51,,9.0,East,,11713.28,,0.21262458471760798,0
ORD003731,,P262,Cleaning Liquid,Stationary,XYZ Traders,Pune WH,696.0,156.0,48.78,247.39,8.0,North,38592.84,7609.68,30983.159999999996,0.22413793103448276,0
ORD003732,,P239,Marker,Utilities,LMN Corp,Chennai WH,546.0,98.0,178.03,210.57,6.0,South,20635.86,17446.94,3188.920000000002,0.1794871794871795,0
ORD003733,,P101,Marker,Maintenance,Global Distributors,Mumbai WH,345.0,0.0,150.57,340.91,6.0,North,0.0,0.0,0.0,0.0,0
ORD003734,,P260,Pen,Stationary,LMN Corp,Pune WH,510.0,0.0,109.74,173.91,5.0,West,0.0,0.0,0.0,0.0,0
ORD003735,,P282,Water Bottle,Stationary,LMN Corp,Delhi WH,131.0,131.0,11.61,114.27,1.0,West,14969.369999999999,1520.9099999999999,13448.46,1.0,0
ORD003736,,P132,Marker,Utilities,ABC Supplies,Chennai WH,753.0,185.0,208.88,212.43,8.0,South,39299.55,38642.799999999996,656.7500000000073,0.2456839309428951,0
ORD003737,2024-03-25,P221,Pen,Maintenance,LMN Corp,Delhi WH,314.0,157.0,96.18,74.59,3.0,West,11710.630000000001,15100.26,-3389.629999999999,0.5,0
ORD003738,,P161,Printer Paper,Maintenance,ABC Supplies,Delhi WH,209.0,170.0,152.73,313.65,7.0,North,53320.49999999999,25964.1,27356.399999999994,0.8133971291866029,0
ORD003739,,P270,Cleaning Liquid,Utilities,LMN Corp,Chennai WH,0.0,67.0,209.5,322.29,8.0,East,21593.43,14036.5,7556.93,inf,1
ORD003740,,P166,Marker,Utilities,ABC Supplies,Chennai WH,544.0,0.0,57.19,145.83,2.0,West,0.0,0.0,0.0,0.0,0
ORD003721,2024-11-12,P170,Notebook,Maintenance,XYZ Traders,Chennai WH,48.0,109.0,209.09,342.75,7.0,North,37359.75,22790.81,14568.939999999999,2.2708333333333335,0
ORD003722,2024-06-15,P134,Pen,Maintenance,ABC Supplies,Mumbai WH,701.0,198.0,55.56,163.48,6.0,West,32369.039999999997,11000.880000000001,21368.159999999996,0.28245363766048504,0
ORD003723,2024-05-24,P181,Cleaning Liquid,Stationary,LMN Corp,Pune WH,44.0,121.0,129.16,301.89,1.0,South,36528.689999999995,15628.359999999999,20900.329999999994,2.75,0
ORD003724,,P201,Marker,Maintenance,XYZ Traders,Delhi WH,292.0,33.0,74.28,222.99,6.0,West,7358.67,2451.2400000000002,4907.43,0.11301369863013698,0
ORD003725,,P254,Cleaning Liquid,Utilities,Global Distributors,Delhi WH,320.0,86.0,184.46,250.78,9.0,North,21567.08,15863.560000000001,5703.52,0.26875,0
ORD003726,2024-03-07,P127,Printer Paper,Stationary,Global Distributors,Mumbai WH,442.0,184.0,172.52,95.63,1.0,South,17595.92,31743.68,-14147.760000000002,0.416289592760181,0
ORD003727,,P108,Marker,Stationary,ABC Supplies,Delhi WH,852.0,57.0,105.46,194.21,9.0,South,11069.970000000001,6011.219999999999,5058.750000000002,0.06690140845070422,0
ORD003728,,P218,Printer Paper,Utilities,Global Distributors,Chennai WH,20.0,172.0,164.0,310.42,6.0,South,53392.240000000005,28208.0,25184.240000000005,8.6,0
ORD003729,,P293,Cleaning Liquid,Utilities,ABC Supplies,Pune WH,443.0,14.0,203.68,276.09,9.0,South,3865.2599999999998,2851.52,1013.7399999999998,0.03160270880361174,0
ORD003730,,P224,Water Bottle,Stationary,Global Distributors,Mumbai WH,826.0,90.0,77.33,147.62,6.0,West,13285.800000000001,6959.7,6326.100000000001,0.1089588377723971,0
ORD003711,,P298,Water Bottle,Maintenance,ABC Supplies,Pune WH,633.0,0.0,97.25,274.95,7.0,North,0.0,0.0,0.0,0.0,0
ORD003712,,P101,Cleaning Liquid,Maintenance,Global Distributors,Delhi WH,469.0,131.0,178.9,94.38,5.0,South,12363.779999999999,23435.9,-11072.120000000003,0.279317697228145,0
ORD003713,,P185,Marker,Maintenance,ABC Supplies,Chennai WH,443.0,34.0,177.43,161.8,8.0,West,5501.200000000001,6032.62,-531.4199999999992,0.07674943566591422,0
ORD003714,,P205,Water Bottle,Utilities,LMN Corp,Delhi WH,699.0,103.0,98.41,275.43,10.0,East,28369.29,10136.23,18233.06,0.1473533619456366,0
ORD003715,,P239,Printer Paper,Utilities,LMN Corp,Chennai WH,790.0,45.0,100.81,219.28,6.0,East,9867.6,4536.45,5331.150000000001,0.056962025316455694,0
ORD003716,,P286,Printer Paper,Stationary,ABC Supplies,Delhi WH,523.0,26.0,123.65,230.99,9.0,West,6005.74,3214.9,2790.8399999999997,0.0497131931166348,0
ORD003717,,P280,Cleaning Liquid,Stationary,XYZ Traders,Mumbai WH,803.0,131.0,106.88,140.8,2.0,South,18444.800000000003,14001.279999999999,4443.520000000004,0.16313823163138233,0
ORD003718,,P112,Notebook,Maintenance,Global Distributors,Delhi WH,443.0,139.0,160.84,61.9,6.0,East,8604.1,22356.760000000002,-13752.660000000002,0.31376975169300225,0
ORD003719,2024-08-17,P162,Water Bottle,Utilities,ABC Supplies,Delhi WH,998.0,65.0,54.84,138.83,2.0,East,9023.95,3564.6000000000004,5459.35,0.06513026052104208,0
ORD003720,,P150,Cleaning Liquid,Utilities,ABC Supplies,Chennai WH,697.0,99.0,64.85,271.88,1.0,North,26916.12,6420.15,20495.97,0.14203730272596843,0
ORD003701,,P184,Water Bottle,Stationary,Global Distributors,Pune WH,443.0,59.0,110.19,299.94,6.0,South,17696.46,6501.21,11195.25,0.13318284424379231,0
ORD003702,,P288,Water Bottle,Maintenance,ABC Supplies,Delhi WH,160.0,146.0,178.35,166.07,6.0,West,24246.219999999998,26039.1,-1792.880000000001,0.9125,0
ORD003703,,P202,Cleaning Liquid,Stationary,ABC Supplies,Mumbai WH,840.0,176.0,196.5,282.72,4.0,South,49758.72,34584.0,15174.720000000001,0.20952380952380953,0
ORD003704,,P199,Marker,Stationary,LMN Corp,Chennai WH,676.0,13.0,144.26,,10.0,East,,1875.3799999999999,,0.019230769230769232,0
ORD003705,,P189,Water Bottle,Utilities,ABC Supplies,Mumbai WH,355.0,131.0,184.2,244.84,5.0,South,32074.04,24130.199999999997,7943.840000000004,0.36901408450704226,0
ORD003706,,P115,Marker,Maintenance,Global Distributors,Chennai WH,573.0,49.0,121.46,162.15,6.0,South,7945.35,5951.54,1993.8100000000004,0.08551483420593368,0
ORD003707,2024-08-26,P171,Water Bottle,Stationary,Global Distributors,Pune WH,726.0,158.0,207.59,236.78,7.0,West,37411.24,32799.22,4612.019999999997,0.21763085399449036,0
ORD003708,,P171,Pen,Utilities,ABC Supplies,Mumbai WH,277.0,185.0,194.74,107.75,10.0,East,19933.75,36026.9,-16093.150000000001,0.6678700361010831,0
ORD003709,,P159,Pen,Stationary,LMN Corp,Pune WH,95.0,199.0,160.75,149.62,6.0,East,29774.38,31989.25,-2214.869999999999,2.094736842105263,0
ORD003710,2024-02-25,P205,Notebook,Utilities,ABC Supplies,Pune WH,615.0,0.0,164.64,133.16,9.0,North,0.0,0.0,0.0,0.0,0
ORD003891,2024-11-20,P115,Water Bottle,Utilities,Global Distributors,Pune WH,594.0,55.0,167.74,195.68,6.0,East,10762.4,9225.7,1536.699999999999,0.09259259259259259,0
ORD003892,,P119,Marker,Stationary,Global Distributors,Delhi WH,430.0,0.0,171.03,107.49,6.0,East,0.0,0.0,0.0,0.0,0
ORD003893,,P217,Pen,Stationary,Global Distributors,Pune WH,650.0,139.0,84.89,302.98,4.0,East,42114.22,11799.710000000001,30314.510000000002,0.21384615384615385,0
ORD003894,,P174,Marker,Utilities,Global Distributors,Delhi WH,482.0,37.0,84.61,165.99,1.0,North,6141.63,3130.57,3011.06,0.07676348547717843,0
ORD003895,,P193,Marker,Stationary,LMN Corp,Delhi WH,221.0,43.0,,195.26,9.0,South,8396.18,,,0.19457013574660634,0
ORD003896,,P118,Printer Paper,Maintenance,LMN Corp,Chennai WH,834.0,56.0,27.0,71.7,6.0,East,4015.2000000000003,1512.0,2503.2000000000003,0.0671462829736211,0
ORD003897,2024-07-25,P207,Cleaning Liquid,Stationary,XYZ Traders,Chennai WH,169.0,24.0,156.31,283.5,9.0,East,6804.0,3751.44,3052.56,0.14201183431952663,0
ORD003898,,P139,Water Bottle,Utilities,Global Distributors,Mumbai WH,883.0,142.0,77.62,,6.0,West,,11022.04,,0.16081540203850508,0
ORD003899,2024-12-05,P185,Pen,Utilities,Global Distributors,Chennai WH,443.0,119.0,42.8,277.56,2.0,East,33029.64,5093.2,27936.44,0.2686230248306998,0
ORD003900,,P211,Printer Paper,Maintenance,ABC Supplies,Delhi WH,497.0,144.0,22.75,262.12,2.0,East,37745.28,3276.0,34469.28,0.289738430583501,0
ORD003881,,P246,Notebook,Stationary,Global Distributors,Mumbai WH,974.0,99.0,198.65,184.73,6.0,South,18288.27,19666.350000000002,-1378.0800000000017,0.10164271047227925,0
ORD003882,2024-06-02,P229,Cleaning Liquid,Maintenance,Global Distributors,Chennai WH,305.0,155.0,75.02,107.56,3.0,East,16671.8,11628.099999999999,5043.700000000001,0.5081967213114754,0
ORD003883,,P134,Pen,Maintenance,ABC Supplies,Chennai WH,345.0,45.0,,266.22,6.0,East,11979.900000000001,,,0.13043478260869565,0
ORD003884,,P128,Printer Paper,Stationary,ABC Supplies,Mumbai WH,317.0,67.0,20.26,325.04,6.0,East,21777.68,1357.42,20420.260000000002,0.2113564668769716,0
ORD003885,,P216,Cleaning Liquid,Maintenance,ABC Supplies,Chennai WH,714.0,115.0,190.94,346.48,9.0,West,39845.200000000004,21958.1,17887.100000000006,0.16106442577030813,0
ORD003886,2024-07-02,P213,Pen,Maintenance,Global Distributors,Mumbai WH,443.0,0.0,92.79,239.33,7.0,North,0.0,0.0,0.0,0.0,0
ORD003887,2024-01-21,P151,Printer Paper,Maintenance,ABC Supplies,Delhi WH,254.0,171.0,138.06,179.9,7.0,East,30762.9,23608.260000000002,7154.639999999999,0.6732283464566929,0
ORD003888,2024-11-29,P198,Water Bottle,Stationary,XYZ Traders,Pune WH,443.0,189.0,40.34,162.35,5.0,East,30684.149999999998,7624.26,23059.89,0.42663656884875845,0
ORD003889,,P262,Cleaning Liquid,Stationary,ABC Supplies,Chennai WH,978.0,158.0,143.12,206.86,1.0,West,32683.88,22612.96,10070.920000000002,0.16155419222903886,0
ORD003890,,P218,Cleaning Liquid,Maintenance,Global Distributors,Mumbai WH,263.0,123.0,90.31,72.24,2.0,North,8885.519999999999,11108.130000000001,-2222.6100000000024,0.467680608365019,0
ORD003871,2024-07-22,P182,Pen,Maintenance,LMN Corp,Pune WH,600.0,167.0,29.06,127.74,6.0,South,21332.579999999998,4853.0199999999995,16479.559999999998,0.2783333333333333,0
ORD003872,,P202,Printer Paper,Maintenance,Global Distributors,Chennai WH,439.0,0.0,86.99,95.64,4.0,South,0.0,0.0,0.0,0.0,0
ORD003873,,P102,Water Bottle,Utilities,ABC Supplies,Pune WH,443.0,74.0,79.96,142.13,7.0,North,10517.619999999999,5917.04,4600.579999999999,0.1670428893905192,0
ORD003874,2024-09-12,P289,Marker,Utilities,Global Distributors,Mumbai WH,447.0,56.0,44.44,264.95,6.0,North,14837.199999999999,2488.64,12348.56,0.12527964205816555,0
ORD003875,,P247,Water Bottle,Stationary,LMN Corp,Mumbai WH,50.0,0.0,32.11,,6.0,East,,0.0,,0.0,0
ORD003876,,P243,Notebook,Stationary,LMN Corp,Pune WH,443.0,57.0,120.24,316.75,10.0,South,18054.75,6853.679999999999,11201.07,0.12866817155756208,0
ORD003877,,P108,Water Bottle,Maintenance,XYZ Traders,Chennai WH,443.0,10.0,77.64,341.13,10.0,East,3411.3,776.4,2634.9,0.022573363431151242,0
ORD003878,,P258,Marker,Utilities,ABC Supplies,Mumbai WH,900.0,18.0,70.86,338.17,10.0,West,6087.06,1275.48,4811.58,0.02,0
ORD003879,2024-01-28,P172,Marker,Maintenance,ABC Supplies,Chennai WH,443.0,32.0,150.04,305.71,10.0,North,9782.72,4801.28,4981.44,0.07223476297968397,0
ORD003880,,P239,Notebook,Utilities,Global Distributors,Delhi WH,443.0,42.0,37.69,265.54,3.0,West,11152.68,1582.98,9569.7,0.09480812641083522,0
ORD003861,,P124,Pen,Utilities,LMN Corp,Pune WH,443.0,176.0,185.52,265.66,5.0,East,46756.16,32651.52,14104.640000000003,0.3972911963882618,0
ORD003862,,P162,Pen,Maintenance,LMN Corp,Delhi WH,59.0,27.0,,224.41,8.0,North,6059.07,,,0.4576271186440678,0
ORD003863,2024-03-06,P275,Cleaning Liquid,Utilities,LMN Corp,Pune WH,144.0,163.0,32.69,285.13,6.0,East,46476.19,5328.469999999999,41147.72,1.1319444444444444,0
ORD003864,,P125,Printer Paper,Stationary,ABC Supplies,Chennai WH,601.0,18.0,150.96,211.97,5.0,South,3815.46,2717.28,1098.1799999999998,0.029950083194675542,0
ORD003865,,P215,Marker,Stationary,LMN Corp,Chennai WH,443.0,95.0,116.96,312.32,2.0,North,29670.399999999998,11111.199999999999,18559.199999999997,0.2144469525959368,0
ORD003866,2024-01-16,P255,Water Bottle,Utilities,ABC Supplies,Mumbai WH,0.0,47.0,126.66,329.51,10.0,West,15486.97,5953.0199999999995,9533.95,inf,1
ORD003867,2024-02-16,P210,Pen,Stationary,XYZ Traders,Delhi WH,125.0,181.0,25.91,156.63,6.0,East,28350.03,4689.71,23660.32,1.448,0
ORD003868,,P190,Notebook,Utilities,XYZ Traders,Chennai WH,880.0,156.0,85.1,76.95,9.0,North,12004.2,13275.599999999999,-1271.3999999999978,0.17727272727272728,0
ORD003869,,P229,Cleaning Liquid,Maintenance,Global Distributors,Pune WH,171.0,178.0,124.6,301.39,5.0,East,53647.42,22178.8,31468.62,1.04093567251462,0
ORD003870,,P237,Printer Paper,Maintenance,ABC Supplies,Pune WH,675.0,23.0,67.22,,9.0,East,,1546.06,,0.034074074074074076,0
ORD003851,2024-11-14,P171,Notebook,Maintenance,XYZ Traders,Delhi WH,870.0,185.0,136.46,256.06,2.0,South,47371.1,25245.100000000002,22125.999999999996,0.21264367816091953,0
ORD003852,2024-06-04,P216,Marker,Utilities,XYZ Traders,Delhi WH,443.0,148.0,68.91,321.01,3.0,South,47509.479999999996,10198.68,37310.799999999996,0.3340857787810384,0
ORD003853,,P171,Pen,Maintenance,ABC Supplies,Chennai WH,928.0,51.0,186.4,179.65,5.0,North,9162.15,9506.4,-344.25,0.05495689655172414,0
ORD003854,2024-05-05,P124,Marker,Utilities,ABC Supplies,Pune WH,443.0,3.0,200.9,346.86,8.0,West,1040.58,602.7,437.8799999999999,0.006772009029345372,0
ORD003855,,P169,Pen,Maintenance,LMN Corp,Pune WH,974.0,89.0,166.42,294.69,8.0,North,26227.41,14811.38,11416.03,0.09137577002053388,0
ORD003856,,P148,Marker,Maintenance,LMN Corp,Mumbai WH,443.0,0.0,,236.27,3.0,South,0.0,,,0.0,0
ORD003857,2024-09-23,P111,Printer Paper,Stationary,ABC Supplies,Mumbai WH,57.0,75.0,,300.68,6.0,East,22551.0,,,1.3157894736842106,0
ORD003858,,P289,Printer Paper,Utilities,ABC Supplies,Mumbai WH,939.0,172.0,,228.22,6.0,West,39253.84,,,0.18317358892438765,0
ORD003859,,P278,Notebook,Maintenance,LMN Corp,Mumbai WH,351.0,0.0,72.07,310.93,6.0,South,0.0,0.0,0.0,0.0,0
ORD003860,2024-01-28,P121,Notebook,Stationary,ABC Supplies,Delhi WH,391.0,106.0,83.59,108.84,7.0,West,11537.04,8860.54,2676.5,0.2710997442455243,0
ORD003841,2024-04-30,P192,Pen,Stationary,XYZ Traders,Delhi WH,0.0,97.0,17.18,137.48,3.0,South,13335.56,1666.46,11669.099999999999,inf,1
ORD003842,,P171,Printer Paper,Utilities,LMN Corp,Chennai WH,147.0,159.0,61.15,258.24,3.0,South,41060.16,9722.85,31337.310000000005,1.0816326530612246,0
ORD003843,,P148,Pen,Stationary,LMN Corp,Delhi WH,718.0,0.0,,284.84,6.0,East,0.0,,,0.0,0
ORD003844,2024-06-06,P142,Water Bottle,Stationary,LMN Corp,Pune WH,457.0,69.0,62.75,319.23,10.0,East,22026.870000000003,4329.75,17697.120000000003,0.15098468271334792,0
ORD003845,,P111,Printer Paper,Stationary,ABC Supplies,Chennai WH,443.0,196.0,209.12,78.55,4.0,North,15395.8,40987.520000000004,-25591.720000000005,0.44243792325056436,0
ORD003846,,P167,Printer Paper,Maintenance,ABC Supplies,Pune WH,443.0,46.0,15.2,175.99,4.0,North,8095.540000000001,699.1999999999999,7396.340000000001,0.1038374717832957,0
ORD003847,,P284,Pen,Utilities,LMN Corp,Chennai WH,538.0,191.0,199.97,185.31,6.0,West,35394.21,38194.27,-2800.0599999999977,0.3550185873605948,0
ORD003848,,P192,Cleaning Liquid,Maintenance,ABC Supplies,Delhi WH,817.0,123.0,113.89,148.62,6.0,East,18280.260000000002,14008.47,4271.790000000003,0.15055079559363524,0
ORD003849,,P119,Pen,Maintenance,Global Distributors,Delhi WH,175.0,173.0,84.31,132.02,5.0,South,22839.460000000003,14585.630000000001,8253.830000000002,0.9885714285714285,0
ORD003850,,P295,Water Bottle,Stationary,XYZ Traders,Mumbai WH,371.0,192.0,106.03,188.14,1.0,East,36122.88,20357.760000000002,15765.119999999995,0.5175202156334232,0
ORD003831,,P210,Water Bottle,Stationary,XYZ Traders,Pune WH,827.0,63.0,71.28,341.72,9.0,East,21528.36,4490.64,17037.72,0.0761789600967352,0
ORD003832,,P111,Printer Paper,Maintenance,XYZ Traders,Delhi WH,287.0,2.0,94.83,333.66,6.0,South,667.32,189.66,477.6600000000001,0.006968641114982578,0
ORD003833,2024-05-22,P134,Water Bottle,Maintenance,Global Distributors,Delhi WH,443.0,0.0,64.36,265.32,6.0,West,0.0,0.0,0.0,0.0,0
ORD003834,,P161,Pen,Utilities,XYZ Traders,Delhi WH,443.0,80.0,197.15,103.15,1.0,North,8252.0,15772.0,-7520.0,0.18058690744920994,0
ORD003835,2024-05-09,P291,Water Bottle,Maintenance,LMN Corp,Pune WH,443.0,105.0,30.04,96.69,6.0,South,10152.449999999999,3154.2,6998.249999999999,0.23702031602708803,0
ORD003836,,P277,Water Bottle,Maintenance,XYZ Traders,Chennai WH,102.0,118.0,206.62,152.86,2.0,South,18037.480000000003,24381.16,-6343.679999999997,1.1568627450980393,0
ORD003837,,P203,Pen,Maintenance,ABC Supplies,Delhi WH,881.0,135.0,78.95,189.18,3.0,North,25539.3,10658.25,14881.05,0.1532349602724177,0
ORD003838,2024-12-21,P281,Marker,Stationary,Global Distributors,Mumbai WH,613.0,161.0,118.22,50.73,6.0,East,8167.53,19033.42,-10865.89,0.2626427406199021,0
ORD003839,,P211,Water Bottle,Stationary,XYZ Traders,Pune WH,54.0,87.0,155.53,320.17,1.0,South,27854.79,13531.11,14323.68,1.6111111111111112,0
ORD003840,,P261,Marker,Maintenance,Global Distributors,Mumbai WH,421.0,9.0,75.29,277.8,10.0,North,2500.2000000000003,677.61,1822.5900000000001,0.021377672209026127,0
ORD003821,2024-10-13,P263,Water Bottle,Stationary,ABC Supplies,Chennai WH,511.0,74.0,63.08,254.0,4.0,East,18796.0,4667.92,14128.08,0.14481409001956946,0
ORD003822,,P170,Printer Paper,Stationary,Global Distributors,Pune WH,977.0,0.0,69.02,76.17,6.0,West,0.0,0.0,0.0,0.0,0
ORD003823,2024-08-07,P261,Notebook,Maintenance,Global Distributors,Chennai WH,443.0,0.0,105.39,66.71,9.0,West,0.0,0.0,0.0,0.0,0
ORD003824,2024-03-21,P105,Pen,Stationary,Global Distributors,Pune WH,422.0,145.0,116.56,220.73,6.0,West,32005.85,16901.2,15104.649999999998,0.34360189573459715,0
ORD003825,,P182,Cleaning Liquid,Utilities,Global Distributors,Chennai WH,443.0,0.0,154.85,219.75,5.0,North,0.0,0.0,0.0,0.0,0
ORD003826,2024-04-12,P117,Marker,Maintenance,Global Distributors,Delhi WH,594.0,32.0,165.31,132.19,6.0,West,4230.08,5289.92,-1059.8400000000001,0.05387205387205387,0
ORD003827,,P113,Pen,Maintenance,XYZ Traders,Pune WH,434.0,25.0,198.82,291.87,6.0,East,7296.75,4970.5,2326.25,0.0576036866359447,0
ORD003828,2024-11-11,P154,Water Bottle,Maintenance,LMN Corp,Delhi WH,43.0,19.0,132.15,271.88,4.0,East,5165.72,2510.85,2654.8700000000003,0.4418604651162791,0
ORD003829,2024-12-18,P184,Notebook,Maintenance,XYZ Traders,Chennai WH,10.0,51.0,52.29,262.0,5.0,South,13362.0,2666.79,10695.21,5.1,0
ORD003830,2024-01-22,P124,Pen,Maintenance,Global Distributors,Pune WH,982.0,20.0,82.75,348.13,7.0,South,6962.6,1655.0,5307.6,0.020366598778004074,0
ORD003811,,P116,Pen,Maintenance,Global Distributors,Pune WH,945.0,129.0,172.5,234.99,7.0,West,30313.710000000003,22252.5,8061.210000000003,0.1365079365079365,0
ORD003812,,P281,Notebook,Utilities,Global Distributors,Delhi WH,788.0,0.0,177.84,252.47,8.0,West,0.0,0.0,0.0,0.0,0
ORD003813,,P251,Water Bottle,Stationary,XYZ Traders,Chennai WH,156.0,75.0,49.26,148.85,4.0,North,11163.75,3694.5,7469.25,0.4807692307692308,0
ORD003814,,P195,Marker,Maintenance,LMN Corp,Pune WH,443.0,194.0,94.75,143.67,6.0,East,27871.979999999996,18381.5,9490.479999999996,0.43792325056433407,0
ORD003815,2024-06-13,P135,Marker,Stationary,Global Distributors,Chennai WH,443.0,83.0,,252.61,9.0,South,20966.63,,,0.1873589164785553,0
ORD003816,2024-04-24,P122,Marker,Maintenance,Global Distributors,Chennai WH,743.0,0.0,178.89,144.71,4.0,South,0.0,0.0,0.0,0.0,0
ORD003817,2024-12-04,P257,Printer Paper,Utilities,LMN Corp,Mumbai WH,519.0,128.0,,131.26,4.0,North,16801.28,,,0.2466281310211946,0
ORD003818,,P161,Marker,Maintenance,Global Distributors,Mumbai WH,405.0,0.0,180.39,291.17,5.0,North,0.0,0.0,0.0,0.0,0
ORD003819,,P296,Marker,Maintenance,LMN Corp,Delhi WH,443.0,52.0,157.88,252.09,6.0,West,13108.68,8209.76,4898.92,0.11738148984198646,0
ORD003820,2024-07-30,P285,Cleaning Liquid,Maintenance,Global Distributors,Chennai WH,245.0,0.0,71.67,185.63,6.0,East,0.0,0.0,0.0,0.0,0
ORD003801,,P188,Water Bottle,Maintenance,ABC Supplies,Mumbai WH,585.0,180.0,126.73,335.47,8.0,West,60384.600000000006,22811.4,37573.200000000004,0.3076923076923077,0
ORD003802,2024-09-23,P267,Printer Paper,Utilities,LMN Corp,Delhi WH,83.0,82.0,22.39,183.14,1.0,South,15017.48,1835.98,13181.5,0.9879518072289156,0
ORD003803,2024-02-21,P232,Cleaning Liquid,Utilities,XYZ Traders,Mumbai WH,443.0,51.0,194.32,101.97,1.0,North,5200.47,9910.32,-4709.849999999999,0.11512415349887133,0
ORD003804,2024-12-20,P156,Pen,Utilities,XYZ Traders,Chennai WH,383.0,171.0,199.07,123.97,6.0,West,21198.87,34040.97,-12842.100000000002,0.4464751958224543,0
ORD003805,,P298,Printer Paper,Utilities,LMN Corp,Delhi WH,180.0,129.0,31.44,113.55,6.0,North,14647.949999999999,4055.76,10592.189999999999,0.7166666666666667,0
ORD003806,2024-12-18,P265,Notebook,Maintenance,Global Distributors,Pune WH,405.0,180.0,76.54,109.63,1.0,West,19733.399999999998,13777.2,5956.199999999997,0.4444444444444444,0
ORD003807,,P112,Marker,Utilities,XYZ Traders,Delhi WH,443.0,73.0,142.61,136.75,10.0,North,9982.75,10410.53,-427.78000000000065,0.16478555304740405,0
ORD003808,,P163,Notebook,Utilities,XYZ Traders,Mumbai WH,360.0,158.0,76.54,107.86,6.0,South,17041.88,12093.320000000002,4948.5599999999995,0.4388888888888889,0
ORD003809,,P279,Pen,Stationary,LMN Corp,Delhi WH,443.0,9.0,,200.2,9.0,South,1801.8,,,0.020316027088036117,0
ORD003810,,P161,Notebook,Stationary,ABC Supplies,Mumbai WH,21.0,182.0,201.0,324.67,3.0,East,59089.94,36582.0,22507.940000000002,8.666666666666666,0
ORD003991,,P188,Notebook,Maintenance,Global Distributors,Pune WH,695.0,194.0,165.16,51.64,6.0,North,10018.16,32041.04,-22022.88,0.27913669064748203,0
